observationAbout,observationDate,value,variableMeasured,unit,measurementMethod
country/LBR,2023,0.0575,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/LBR,2023,12.91,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/LBY,2023,27296800000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/LBY,2023,0.0754,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/LBY,2023,52.57,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/LIE,2023,24200000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/LIE,2023,0.0001,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/LIE,2023,-83.4,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/LTU,2023,28490800000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/LTU,2023,0.0787,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/LTU,2023,15.32,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/LUX,2023,3348600000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/LUX,2023,0.0092,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/LUX,2023,208.46,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/MAC,2023,352100000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/MAC,2023,0.001,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/MAC,2023,-60.61,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/MKD,2023,2248800000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/MKD,2023,0.0062,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/MKD,2023,-1.33,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/MDG,2023,42549500000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/MDG,2023,0.1175,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/MDG,2023,62.4,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/MWI,2023,9227600000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/MWI,2023,0.0255,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/MWI,2023,-17.73,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/MYS,2023,572651700000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/MYS,2023,1.5812,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/MYS,2023,9.86,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/MDV,2023,38351700000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/MDV,2023,0.1059,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/MDV,2023,-23.03,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/MLI,2023,10662900000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/MLI,2023,0.0294,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/MLI,2023,-31.03,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/MLT,2023,24813200000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/MLT,2023,0.0685,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/MLT,2023,-30.47,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/MHL,2023,38400000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/MHL,2023,0.0001,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/MHL,2023,-50.58,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/MTQ,2023,413200000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/MTQ,2023,0.0011,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/MTQ,2023,-11.33,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/MRT,2023,11810900000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/MRT,2023,0.0326,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/MRT,2023,63.46,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/MUS,2023,37200900000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/MUS,2023,0.1027,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/MUS,2023,-30.15,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/MYT,2023,451100000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/MYT,2023,0.0012,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/MYT,2023,74.04,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/MEX,2023,416933200000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/MEX,2023,1.1513,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/MEX,2023,26.42,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/FSM,2023,47500000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/FSM,2023,0.0001,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/FSM,2023,3.6,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/MDA,2023,964700000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/MDA,2023,0.0027,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/MDA,2023,43.17,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/MCO,2023,221800000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/MCO,2023,0.0006,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/MCO,2023,-16.84,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/MNG,2023,2732200000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/MNG,2023,0.0075,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/MNG,2023,41.14,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/MNE,2023,2290600000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/MNE,2023,0.0063,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/MNE,2023,41.29,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/MSR,2023,11900000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/MSR,2023,0,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/MSR,2023,92.17,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/MAR,2023,84270500000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/MAR,2023,0.2327,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/MAR,2023,17.08,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/MOZ,2023,201236800000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/MOZ,2023,0.5557,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/MOZ,2023,36.6,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/MMR,2023,65032300000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/MMR,2023,0.1796,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/MMR,2023,-2.42,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/MNP,2023,14200000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/MNP,2023,0,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/MNP,2023,-49.42,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/NAM,2023,19125900000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/NAM,2023,0.0528,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/NAM,2023,23.54,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/NRU,2023,24600000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/NRU,2023,0.0001,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/NRU,2023,6.38,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/NPL,2023,647732000000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/NPL,2023,1.7885,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/NPL,2023,-9.96,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/NLD,2023,1744091800000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/NLD,2023,4.8159,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/NLD,2023,86.09,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/ANT,2023,2492100000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/ANT,2023,0.0069,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/ANT,2023,12.58,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/NCL,2023,1480100000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/NCL,2023,0.0041,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/NCL,2023,5.18,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/NZL,2023,43826400000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/NZL,2023,0.121,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/NZL,2023,20.61,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/NIC,2023,8709800000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/NIC,2023,0.024,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/NIC,2023,8.78,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/NER,2023,6755000000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/NER,2023,0.0187,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/NER,2023,-1.04,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/NGA,2023,413740000000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/NGA,2023,1.1424,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/NGA,2023,19.08,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/NIU,2023,0,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/NIU,2023,0,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/NFK,2023,1600000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/NFK,2023,0,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/NFK,2023,-88.2,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/NOR,2023,45653300000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/NOR,2023,0.1261,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/NOR,2023,61.31,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/OMN,2023,358945800000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/OMN,2023,0.9911,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/OMN,2023,52.27,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/PAK,2023,50197400000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/PAK,2023,0.1386,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/PAK,2023,31.02,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/PLW,2023,18100000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/PLW,2023,0,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/PLW,2023,129.58,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/PAN,2023,25244300000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/PAN,2023,0.0697,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/PAN,2023,-2.52,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/PNG,2023,6895400000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/PNG,2023,0.019,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/PNG,2023,32.3,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/PRY,2023,12583000000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/PRY,2023,0.0347,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/PRY,2023,-19.98,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/PER,2023,69559700000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/PER,2023,0.1921,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/PER,2023,3.94,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/PHL,2023,168007000000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/PHL,2023,0.4639,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/PHL,2023,6.94,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/PCN,2023,0,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/PCN,2023,0,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/POL,2023,186228500000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/POL,2023,0.5142,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/POL,2023,-8.29,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/PRT,2023,80883400000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/PRT,2023,0.2233,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/PRT,2023,-8.86,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/PRI,2023,21385300000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/PRI,2023,0.0591,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/PRI,2023,2.93,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/QAT,2023,158010000000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/QAT,2023,0.4363,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/QAT,2023,15.31,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/REU,2023,3801700000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/REU,2023,0.0105,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/REU,2023,-13.07,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
