observationAbout,observationDate,value,variableMeasured,unit,measurementMethod,#input
country/IND,2012,8103362,dcid:Amount_EconomicActivity_Factory_Emolument_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:45:1
country/IND,2013,9175506,dcid:Amount_EconomicActivity_Factory_Emolument_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:46:1
country/IND,2014,10673110,dcid:Amount_EconomicActivity_Factory_Emolument_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:47:1
country/IND,2015,12257795,dcid:Amount_EconomicActivity_Factory_Emolument_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:48:1
country/IND,2016,13959092,dcid:Amount_EconomicActivity_Factory_Emolument_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:49:1
country/IND,2017,15589071,dcid:Amount_EconomicActivity_Factory_Emolument_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:50:1
country/IND,2018,17323882,dcid:Amount_EconomicActivity_Factory_Emolument_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:51:1
country/IND,2019,19187370,dcid:Amount_EconomicActivity_Factory_Emolument_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:52:1
country/IND,2020,20327049,dcid:Amount_EconomicActivity_Factory_Emolument_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:53:1
country/IND,2021,20905367,dcid:Amount_EconomicActivity_Factory_Emolument_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:54:1
country/IND,2022,23838514,dcid:Amount_EconomicActivity_Factory_Emolument_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:55:1
country/IND,2023,27618497,dcid:Amount_EconomicActivity_Factory_Emolument_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:56:1
country/IND,2024,31099060,dcid:Amount_EconomicActivity_Factory_Emolument_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:57:1
country/IND,2011,175515098,dcid:Amount_EconomicActivity_Factory_Input_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:58:1
country/IND,2012,224368580,dcid:Amount_EconomicActivity_Factory_Input_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:59:1
country/IND,2013,229769492,dcid:Amount_EconomicActivity_Factory_Input_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:60:1
country/IND,2014,267194867,dcid:Amount_EconomicActivity_Factory_Input_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:61:1
country/IND,2015,280569491,dcid:Amount_EconomicActivity_Factory_Input_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:62:1
country/IND,2016,270535488,dcid:Amount_EconomicActivity_Factory_Input_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:63:1
country/IND,2017,285171551,dcid:Amount_EconomicActivity_Factory_Input_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:64:1
country/IND,2018,327289986,dcid:Amount_EconomicActivity_Factory_Input_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:65:1
country/IND,2019,384483691,dcid:Amount_EconomicActivity_Factory_Input_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:66:1
country/IND,2020,373482521,dcid:Amount_EconomicActivity_Factory_Input_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:67:1
country/IND,2021,366487289,dcid:Amount_EconomicActivity_Factory_Input_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:68:1
country/IND,2022,506910609,dcid:Amount_EconomicActivity_Factory_Input_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:69:1
country/IND,2023,621972735,dcid:Amount_EconomicActivity_Factory_Input_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:70:1
country/IND,2024,652671576,dcid:Amount_EconomicActivity_Factory_Input_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:71:1
country/IND,2011,217406075,dcid:Amount_EconomicActivity_Factory_Output_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:72:1
country/IND,2012,276582836,dcid:Amount_EconomicActivity_Factory_Output_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:73:1
country/IND,2013,281646728,dcid:Amount_EconomicActivity_Factory_Output_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:74:1
country/IND,2014,322859320,dcid:Amount_EconomicActivity_Factory_Output_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:75:1
country/IND,2015,343352032,dcid:Amount_EconomicActivity_Factory_Output_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:76:1
country/IND,2016,336513508,dcid:Amount_EconomicActivity_Factory_Output_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:77:1
country/IND,2017,355519955,dcid:Amount_EconomicActivity_Factory_Output_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:78:1
country/IND,2018,402845860,dcid:Amount_EconomicActivity_Factory_Output_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:79:1
country/IND,2019,459892220,dcid:Amount_EconomicActivity_Factory_Output_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:80:1
country/IND,2020,447816183,dcid:Amount_EconomicActivity_Factory_Output_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:81:1
country/IND,2021,450453961,dcid:Amount_EconomicActivity_Factory_Output_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:82:1
country/IND,2022,611362429,dcid:Amount_EconomicActivity_Factory_Output_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:83:1
country/IND,2023,732445821,dcid:Amount_EconomicActivity_Factory_Output_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:84:1
country/IND,2024,773570690,dcid:Amount_EconomicActivity_Factory_Output_Rural,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data8.csv:85:1
country/IND,2011,93300000,dcid:Amount_EconomicActivity_Factory_FixedCapital_AsAFractionOf_Count_Establishment_Factory,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:2:1
country/IND,2012,111000000,dcid:Amount_EconomicActivity_Factory_FixedCapital_AsAFractionOf_Count_Establishment_Factory,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:3:1
country/IND,2013,121700000,dcid:Amount_EconomicActivity_Factory_FixedCapital_AsAFractionOf_Count_Establishment_Factory,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:4:1
country/IND,2014,127800000,dcid:Amount_EconomicActivity_Factory_FixedCapital_AsAFractionOf_Count_Establishment_Factory,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:5:1
country/IND,2015,130600000,dcid:Amount_EconomicActivity_Factory_FixedCapital_AsAFractionOf_Count_Establishment_Factory,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:6:1
country/IND,2016,147100000,dcid:Amount_EconomicActivity_Factory_FixedCapital_AsAFractionOf_Count_Establishment_Factory,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:7:1
country/IND,2017,164100000,dcid:Amount_EconomicActivity_Factory_FixedCapital_AsAFractionOf_Count_Establishment_Factory,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:8:1
country/IND,2018,168000000,dcid:Amount_EconomicActivity_Factory_FixedCapital_AsAFractionOf_Count_Establishment_Factory,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:9:1
country/IND,2019,175800000,dcid:Amount_EconomicActivity_Factory_FixedCapital_AsAFractionOf_Count_Establishment_Factory,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:10:1
country/IND,2020,183300000,dcid:Amount_EconomicActivity_Factory_FixedCapital_AsAFractionOf_Count_Establishment_Factory,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:11:1
country/IND,2021,184400000,dcid:Amount_EconomicActivity_Factory_FixedCapital_AsAFractionOf_Count_Establishment_Factory,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:12:1
country/IND,2022,185800000,dcid:Amount_EconomicActivity_Factory_FixedCapital_AsAFractionOf_Count_Establishment_Factory,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:13:1
country/IND,2023,199600000,dcid:Amount_EconomicActivity_Factory_FixedCapital_AsAFractionOf_Count_Establishment_Factory,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:14:1
country/IND,2024,217100000,dcid:Amount_EconomicActivity_Factory_FixedCapital_AsAFractionOf_Count_Establishment_Factory,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:15:1
country/IND,2011,74,dcid:Count_Person_Factory_TotalEngaged_AsAFractionOf_Count_Establishment_Factory,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:16:1
country/IND,2012,76,dcid:Count_Person_Factory_TotalEngaged_AsAFractionOf_Count_Establishment_Factory,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:17:1
country/IND,2013,72,dcid:Count_Person_Factory_TotalEngaged_AsAFractionOf_Count_Establishment_Factory,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:18:1
country/IND,2014,73,dcid:Count_Person_Factory_TotalEngaged_AsAFractionOf_Count_Establishment_Factory,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:19:1
country/IND,2015,73,dcid:Count_Person_Factory_TotalEngaged_AsAFractionOf_Count_Establishment_Factory,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:20:1
country/IND,2016,75,dcid:Count_Person_Factory_TotalEngaged_AsAFractionOf_Count_Establishment_Factory,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:21:1
country/IND,2017,77,dcid:Count_Person_Factory_TotalEngaged_AsAFractionOf_Count_Establishment_Factory,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:22:1
country/IND,2018,80,dcid:Count_Person_Factory_TotalEngaged_AsAFractionOf_Count_Establishment_Factory,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:23:1
country/IND,2019,83,dcid:Count_Person_Factory_TotalEngaged_AsAFractionOf_Count_Establishment_Factory,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:24:1
country/IND,2020,84,dcid:Count_Person_Factory_TotalEngaged_AsAFractionOf_Count_Establishment_Factory,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:25:1
country/IND,2021,80,dcid:Count_Person_Factory_TotalEngaged_AsAFractionOf_Count_Establishment_Factory,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:26:1
country/IND,2022,86,dcid:Count_Person_Factory_TotalEngaged_AsAFractionOf_Count_Establishment_Factory,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:27:1
country/IND,2023,90,dcid:Count_Person_Factory_TotalEngaged_AsAFractionOf_Count_Establishment_Factory,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:28:1
country/IND,2024,92,dcid:Count_Person_Factory_TotalEngaged_AsAFractionOf_Count_Establishment_Factory,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:29:1
country/IND,2011,649975,dcid:Amount_EconomicActivity_Factory_GrossValueAdded_AsAFractionOf_Count_Person_Factory_TotalEngaged,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:30:1
country/IND,2012,673996,dcid:Amount_EconomicActivity_Factory_GrossValueAdded_AsAFractionOf_Count_Person_Factory_TotalEngaged,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:31:1
country/IND,2013,777821,dcid:Amount_EconomicActivity_Factory_GrossValueAdded_AsAFractionOf_Count_Person_Factory_TotalEngaged,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:32:1
country/IND,2014,786750,dcid:Amount_EconomicActivity_Factory_GrossValueAdded_AsAFractionOf_Count_Person_Factory_TotalEngaged,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:33:1
country/IND,2015,839039,dcid:Amount_EconomicActivity_Factory_GrossValueAdded_AsAFractionOf_Count_Person_Factory_TotalEngaged,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:34:1
country/IND,2016,890423,dcid:Amount_EconomicActivity_Factory_GrossValueAdded_AsAFractionOf_Count_Person_Factory_TotalEngaged,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:35:1
country/IND,2017,917466,dcid:Amount_EconomicActivity_Factory_GrossValueAdded_AsAFractionOf_Count_Person_Factory_TotalEngaged,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:36:1
country/IND,2018,939485,dcid:Amount_EconomicActivity_Factory_GrossValueAdded_AsAFractionOf_Count_Person_Factory_TotalEngaged,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:37:1
country/IND,2019,944717,dcid:Amount_EconomicActivity_Factory_GrossValueAdded_AsAFractionOf_Count_Person_Factory_TotalEngaged,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:38:1
country/IND,2020,893719,dcid:Amount_EconomicActivity_Factory_GrossValueAdded_AsAFractionOf_Count_Person_Factory_TotalEngaged,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:39:1
country/IND,2021,1005083,dcid:Amount_EconomicActivity_Factory_GrossValueAdded_AsAFractionOf_Count_Person_Factory_TotalEngaged,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:40:1
country/IND,2022,1189619,dcid:Amount_EconomicActivity_Factory_GrossValueAdded_AsAFractionOf_Count_Person_Factory_TotalEngaged,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:41:1
country/IND,2023,1187921,dcid:Amount_EconomicActivity_Factory_GrossValueAdded_AsAFractionOf_Count_Person_Factory_TotalEngaged,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:42:1
country/IND,2024,1254949,dcid:Amount_EconomicActivity_Factory_GrossValueAdded_AsAFractionOf_Count_Person_Factory_TotalEngaged,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:43:1
country/IND,2011,86493,dcid:Wages_Worker_AsAFractionOf_Count_Worker,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:44:1
country/IND,2012,95821,dcid:Wages_Worker_AsAFractionOf_Count_Worker,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:45:1
country/IND,2013,110327,dcid:Wages_Worker_AsAFractionOf_Count_Worker,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:46:1
country/IND,2014,121114,dcid:Wages_Worker_AsAFractionOf_Count_Worker,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:47:1
country/IND,2015,130619,dcid:Wages_Worker_AsAFractionOf_Count_Worker,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:48:1
country/IND,2016,140086,dcid:Wages_Worker_AsAFractionOf_Count_Worker,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:49:1
country/IND,2017,148794,dcid:Wages_Worker_AsAFractionOf_Count_Worker,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:50:1
country/IND,2018,157718,dcid:Wages_Worker_AsAFractionOf_Count_Worker,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:51:1
country/IND,2019,168581,dcid:Wages_Worker_AsAFractionOf_Count_Worker,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:52:1
country/IND,2020,175297,dcid:Wages_Worker_AsAFractionOf_Count_Worker,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:53:1
country/IND,2021,176755,dcid:Wages_Worker_AsAFractionOf_Count_Worker,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data9.csv:54:1
