observationAbout,observationDate,value,variableMeasured,unit,measurementMethod
country/IND,2021,1.7548,dcid:Exports_EconomicActivity_ChemicalProductsNEC_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,6.23,dcid:GrowthRate_Exports_EconomicActivity_ChemicalProductsNEC,Percent,ExportsInUSD
country/IND,2020,489696700000,dcid:Exports_EconomicActivity_PlasticsAndArticlesThereof,INR,ExportsInUSD
country/IND,2020,2.206,dcid:Exports_EconomicActivity_PlasticsAndArticlesThereof_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,510043200000,dcid:Exports_EconomicActivity_PlasticsAndArticlesThereof,INR,ExportsInUSD
country/IND,2021,2.3624,dcid:Exports_EconomicActivity_PlasticsAndArticlesThereof_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,4.15,dcid:GrowthRate_Exports_EconomicActivity_PlasticsAndArticlesThereof,Percent,ExportsInUSD
country/IND,2020,224023800000,dcid:Exports_EconomicActivity_RubberAndArticlesThereof,INR,ExportsInUSD
country/IND,2020,1.0092,dcid:Exports_EconomicActivity_RubberAndArticlesThereof_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,240576600000,dcid:Exports_EconomicActivity_RubberAndArticlesThereof,INR,ExportsInUSD
country/IND,2021,1.1143,dcid:Exports_EconomicActivity_RubberAndArticlesThereof_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,7.39,dcid:GrowthRate_Exports_EconomicActivity_RubberAndArticlesThereof,Percent,ExportsInUSD
country/IND,2020,37176300000,dcid:Exports_EconomicActivity_RawHidesAndSkinsOtherThanFurskinsAndLeather,INR,ExportsInUSD
country/IND,2020,0.1675,dcid:Exports_EconomicActivity_RawHidesAndSkinsOtherThanFurskinsAndLeather_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,28014200000,dcid:Exports_EconomicActivity_RawHidesAndSkinsOtherThanFurskinsAndLeather,INR,ExportsInUSD
country/IND,2021,0.1298,dcid:Exports_EconomicActivity_RawHidesAndSkinsOtherThanFurskinsAndLeather_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-24.64,dcid:GrowthRate_Exports_EconomicActivity_RawHidesAndSkinsOtherThanFurskinsAndLeather,Percent,ExportsInUSD
country/IND,2020,171802200000,dcid:Exports_EconomicActivity_ArticlesOfLeatherSaddleryAndHarnessTravelGoods,INR,ExportsInUSD
country/IND,2020,0.7739,dcid:Exports_EconomicActivity_ArticlesOfLeatherSaddleryAndHarnessTravelGoods_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,135136000000,dcid:Exports_EconomicActivity_ArticlesOfLeatherSaddleryAndHarnessTravelGoods,INR,ExportsInUSD
country/IND,2021,0.6259,dcid:Exports_EconomicActivity_ArticlesOfLeatherSaddleryAndHarnessTravelGoods_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-21.34,dcid:GrowthRate_Exports_EconomicActivity_ArticlesOfLeatherSaddleryAndHarnessTravelGoods,Percent,ExportsInUSD
country/IND,2020,898100000,dcid:Exports_EconomicActivity_FurskinsAndArtificialFurManufacturesThereof,INR,ExportsInUSD
country/IND,2020,0.004,dcid:Exports_EconomicActivity_FurskinsAndArtificialFurManufacturesThereof_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,1043300000,dcid:Exports_EconomicActivity_FurskinsAndArtificialFurManufacturesThereof,INR,ExportsInUSD
country/IND,2021,0.0048,dcid:Exports_EconomicActivity_FurskinsAndArtificialFurManufacturesThereof_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,16.17,dcid:GrowthRate_Exports_EconomicActivity_FurskinsAndArtificialFurManufacturesThereof,Percent,ExportsInUSD
country/IND,2020,31346300000,dcid:Exports_EconomicActivity_WoodAndArticlesOfWoodWoodCharcoal,INR,ExportsInUSD
country/IND,2020,0.1412,dcid:Exports_EconomicActivity_WoodAndArticlesOfWoodWoodCharcoal_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,34960600000,dcid:Exports_EconomicActivity_WoodAndArticlesOfWoodWoodCharcoal,INR,ExportsInUSD
country/IND,2021,0.1619,dcid:Exports_EconomicActivity_WoodAndArticlesOfWoodWoodCharcoal_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,11.53,dcid:GrowthRate_Exports_EconomicActivity_WoodAndArticlesOfWoodWoodCharcoal,Percent,ExportsInUSD
country/IND,2020,224600000,dcid:Exports_EconomicActivity_CorkAndArticlesOfCork,INR,ExportsInUSD
country/IND,2020,0.001,dcid:Exports_EconomicActivity_CorkAndArticlesOfCork_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,275800000,dcid:Exports_EconomicActivity_CorkAndArticlesOfCork,INR,ExportsInUSD
country/IND,2021,0.0013,dcid:Exports_EconomicActivity_CorkAndArticlesOfCork_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,22.79,dcid:GrowthRate_Exports_EconomicActivity_CorkAndArticlesOfCork,Percent,ExportsInUSD
country/IND,2020,3544100000,dcid:Exports_EconomicActivity_ManufacturesOfStrawEspartoOrOtherPlaitingMaterials,INR,ExportsInUSD
country/IND,2020,0.016,dcid:Exports_EconomicActivity_ManufacturesOfStrawEspartoOrOtherPlaitingMaterials_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,3299100000,dcid:Exports_EconomicActivity_ManufacturesOfStrawEspartoOrOtherPlaitingMaterials,INR,ExportsInUSD
country/IND,2021,0.0153,dcid:Exports_EconomicActivity_ManufacturesOfStrawEspartoOrOtherPlaitingMaterials_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-6.91,dcid:GrowthRate_Exports_EconomicActivity_ManufacturesOfStrawEspartoOrOtherPlaitingMaterials,Percent,ExportsInUSD
country/IND,2020,624800000,dcid:Exports_EconomicActivity_PulpOfWoodOrOtherFibrousCellulosicMaterial,INR,ExportsInUSD
country/IND,2020,0.0028,dcid:Exports_EconomicActivity_PulpOfWoodOrOtherFibrousCellulosicMaterial_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,800800000,dcid:Exports_EconomicActivity_PulpOfWoodOrOtherFibrousCellulosicMaterial,INR,ExportsInUSD
country/IND,2021,0.0037,dcid:Exports_EconomicActivity_PulpOfWoodOrOtherFibrousCellulosicMaterial_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,28.16,dcid:GrowthRate_Exports_EconomicActivity_PulpOfWoodOrOtherFibrousCellulosicMaterial,Percent,ExportsInUSD
country/IND,2020,138216500000,dcid:Exports_EconomicActivity_PaperAndPaperboardArticlesOfPaperPulpOfPaperOr,INR,ExportsInUSD
country/IND,2020,0.6226,dcid:Exports_EconomicActivity_PaperAndPaperboardArticlesOfPaperPulpOfPaperOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,143534600000,dcid:Exports_EconomicActivity_PaperAndPaperboardArticlesOfPaperPulpOfPaperOr,INR,ExportsInUSD
country/IND,2021,0.6648,dcid:Exports_EconomicActivity_PaperAndPaperboardArticlesOfPaperPulpOfPaperOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,3.85,dcid:GrowthRate_Exports_EconomicActivity_PaperAndPaperboardArticlesOfPaperPulpOfPaperOr,Percent,ExportsInUSD
country/IND,2020,24112800000,dcid:Exports_EconomicActivity_PrintedBooksNewspapersPicturesAndOtherProductsOf,INR,ExportsInUSD
country/IND,2020,0.1086,dcid:Exports_EconomicActivity_PrintedBooksNewspapersPicturesAndOtherProductsOf_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,18445400000,dcid:Exports_EconomicActivity_PrintedBooksNewspapersPicturesAndOtherProductsOf,INR,ExportsInUSD
country/IND,2021,0.0854,dcid:Exports_EconomicActivity_PrintedBooksNewspapersPicturesAndOtherProductsOf_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-23.5,dcid:GrowthRate_Exports_EconomicActivity_PrintedBooksNewspapersPicturesAndOtherProductsOf,Percent,ExportsInUSD
country/IND,2020,5954100000,dcid:Exports_EconomicActivity_Silk,INR,ExportsInUSD
country/IND,2020,0.0268,dcid:Exports_EconomicActivity_Silk_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,5862000000,dcid:Exports_EconomicActivity_Silk,INR,ExportsInUSD
country/IND,2021,0.0272,dcid:Exports_EconomicActivity_Silk_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-1.55,dcid:GrowthRate_Exports_EconomicActivity_Silk,Percent,ExportsInUSD
country/IND,2020,11342900000,dcid:Exports_EconomicActivity_WoolFineOrCoarseAnimalHairHorsehairYarnAndWoven,INR,ExportsInUSD
country/IND,2020,0.0511,dcid:Exports_EconomicActivity_WoolFineOrCoarseAnimalHairHorsehairYarnAndWoven_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,6563200000,dcid:Exports_EconomicActivity_WoolFineOrCoarseAnimalHairHorsehairYarnAndWoven,INR,ExportsInUSD
country/IND,2021,0.0304,dcid:Exports_EconomicActivity_WoolFineOrCoarseAnimalHairHorsehairYarnAndWoven_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-42.14,dcid:GrowthRate_Exports_EconomicActivity_WoolFineOrCoarseAnimalHairHorsehairYarnAndWoven,Percent,ExportsInUSD
country/IND,2020,407148100000,dcid:Exports_EconomicActivity_Cotton52,INR,ExportsInUSD
country/IND,2020,1.8341,dcid:Exports_EconomicActivity_Cotton52_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,466626700000,dcid:Exports_EconomicActivity_Cotton52,INR,ExportsInUSD
country/IND,2021,2.1613,dcid:Exports_EconomicActivity_Cotton52_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,14.61,dcid:GrowthRate_Exports_EconomicActivity_Cotton52,Percent,ExportsInUSD
country/IND,2020,31712400000,dcid:Exports_EconomicActivity_VegetableTextileFibresPaperYarnAndWovenFabricsOf,INR,ExportsInUSD
country/IND,2020,0.1429,dcid:Exports_EconomicActivity_VegetableTextileFibresPaperYarnAndWovenFabricsOf_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,39459400000,dcid:Exports_EconomicActivity_VegetableTextileFibresPaperYarnAndWovenFabricsOf,INR,ExportsInUSD
country/IND,2021,0.1828,dcid:Exports_EconomicActivity_VegetableTextileFibresPaperYarnAndWovenFabricsOf_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,24.43,dcid:GrowthRate_Exports_EconomicActivity_VegetableTextileFibresPaperYarnAndWovenFabricsOf,Percent,ExportsInUSD
country/IND,2020,169616900000,dcid:Exports_EconomicActivity_ManMadeFilamentsStripAndTheLikeOfManMadeTextile,INR,ExportsInUSD
country/IND,2020,0.7641,dcid:Exports_EconomicActivity_ManMadeFilamentsStripAndTheLikeOfManMadeTextile_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,114700800000,dcid:Exports_EconomicActivity_ManMadeFilamentsStripAndTheLikeOfManMadeTextile,INR,ExportsInUSD
country/IND,2021,0.5313,dcid:Exports_EconomicActivity_ManMadeFilamentsStripAndTheLikeOfManMadeTextile_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-32.38,dcid:GrowthRate_Exports_EconomicActivity_ManMadeFilamentsStripAndTheLikeOfManMadeTextile,Percent,ExportsInUSD
country/IND,2020,118241600000,dcid:Exports_EconomicActivity_ManMadeStapleFibres,INR,ExportsInUSD
country/IND,2020,0.5327,dcid:Exports_EconomicActivity_ManMadeStapleFibres_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,95585500000,dcid:Exports_EconomicActivity_ManMadeStapleFibres,INR,ExportsInUSD
country/IND,2021,0.4427,dcid:Exports_EconomicActivity_ManMadeStapleFibres_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-19.16,dcid:GrowthRate_Exports_EconomicActivity_ManMadeStapleFibres,Percent,ExportsInUSD
country/IND,2020,29248800000,dcid:Exports_EconomicActivity_WaddingFeltAndNonwovensSpecialYarnsTwineCordage,INR,ExportsInUSD
country/IND,2020,0.1318,dcid:Exports_EconomicActivity_WaddingFeltAndNonwovensSpecialYarnsTwineCordage_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,36657800000,dcid:Exports_EconomicActivity_WaddingFeltAndNonwovensSpecialYarnsTwineCordage,INR,ExportsInUSD
country/IND,2021,0.1698,dcid:Exports_EconomicActivity_WaddingFeltAndNonwovensSpecialYarnsTwineCordage_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,25.33,dcid:GrowthRate_Exports_EconomicActivity_WaddingFeltAndNonwovensSpecialYarnsTwineCordage,Percent,ExportsInUSD
country/IND,2020,117998400000,dcid:Exports_EconomicActivity_CarpetsAndOtherTextileFloorCoverings,INR,ExportsInUSD
country/IND,2020,0.5316,dcid:Exports_EconomicActivity_CarpetsAndOtherTextileFloorCoverings_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,138105700000,dcid:Exports_EconomicActivity_CarpetsAndOtherTextileFloorCoverings,INR,ExportsInUSD
country/IND,2021,0.6397,dcid:Exports_EconomicActivity_CarpetsAndOtherTextileFloorCoverings_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,17.04,dcid:GrowthRate_Exports_EconomicActivity_CarpetsAndOtherTextileFloorCoverings,Percent,ExportsInUSD
country/IND,2020,29689100000,dcid:Exports_EconomicActivity_FabricsSpecialWovenFabricsTuftedTextileFabricsLace,INR,ExportsInUSD
country/IND,2020,0.1337,dcid:Exports_EconomicActivity_FabricsSpecialWovenFabricsTuftedTextileFabricsLace_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,23185900000,dcid:Exports_EconomicActivity_FabricsSpecialWovenFabricsTuftedTextileFabricsLace,INR,ExportsInUSD
country/IND,2021,0.1074,dcid:Exports_EconomicActivity_FabricsSpecialWovenFabricsTuftedTextileFabricsLace_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-21.9,dcid:GrowthRate_Exports_EconomicActivity_FabricsSpecialWovenFabricsTuftedTextileFabricsLace,Percent,ExportsInUSD
country/IND,2020,20651100000,dcid:Exports_EconomicActivity_TextileFabricsImpregnatedCoatedCoveredOrLaminate59,INR,ExportsInUSD
country/IND,2020,0.093,dcid:Exports_EconomicActivity_TextileFabricsImpregnatedCoatedCoveredOrLaminate59_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,26876500000,dcid:Exports_EconomicActivity_TextileFabricsImpregnatedCoatedCoveredOrLaminate59,INR,ExportsInUSD
country/IND,2021,0.1245,dcid:Exports_EconomicActivity_TextileFabricsImpregnatedCoatedCoveredOrLaminate59_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,30.15,dcid:GrowthRate_Exports_EconomicActivity_TextileFabricsImpregnatedCoatedCoveredOrLaminate59,Percent,ExportsInUSD
country/IND,2020,29923100000,dcid:Exports_EconomicActivity_FabricsKnittedOrCrocheted,INR,ExportsInUSD
country/IND,2020,0.1348,dcid:Exports_EconomicActivity_FabricsKnittedOrCrocheted_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,35696500000,dcid:Exports_EconomicActivity_FabricsKnittedOrCrocheted,INR,ExportsInUSD
country/IND,2021,0.1653,dcid:Exports_EconomicActivity_FabricsKnittedOrCrocheted_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,19.29,dcid:GrowthRate_Exports_EconomicActivity_FabricsKnittedOrCrocheted,Percent,ExportsInUSD
country/IND,2020,531992500000,dcid:Exports_EconomicActivity_ApparelAndClothingAccessoriesKnittedOrCrocheted,INR,ExportsInUSD
country/IND,2020,2.3965,dcid:Exports_EconomicActivity_ApparelAndClothingAccessoriesKnittedOrCrocheted_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,468960300000,dcid:Exports_EconomicActivity_ApparelAndClothingAccessoriesKnittedOrCrocheted,INR,ExportsInUSD
country/IND,2021,2.1721,dcid:Exports_EconomicActivity_ApparelAndClothingAccessoriesKnittedOrCrocheted_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-11.85,dcid:GrowthRate_Exports_EconomicActivity_ApparelAndClothingAccessoriesKnittedOrCrocheted,Percent,ExportsInUSD
country/IND,2020,566448000000,dcid:Exports_EconomicActivity_ApparelAndClothingAccessoriesNotKnittedOrCrocheted,INR,ExportsInUSD
country/IND,2020,2.5517,dcid:Exports_EconomicActivity_ApparelAndClothingAccessoriesNotKnittedOrCrocheted_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,438740500000,dcid:Exports_EconomicActivity_ApparelAndClothingAccessoriesNotKnittedOrCrocheted,INR,ExportsInUSD
country/IND,2021,2.0321,dcid:Exports_EconomicActivity_ApparelAndClothingAccessoriesNotKnittedOrCrocheted_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-22.55,dcid:GrowthRate_Exports_EconomicActivity_ApparelAndClothingAccessoriesNotKnittedOrCrocheted,Percent,ExportsInUSD
country/IND,2020,354945800000,dcid:Exports_EconomicActivity_TextilesMadeUpArticlesSetsWornClothingAndWorn,INR,ExportsInUSD
country/IND,2020,1.599,dcid:Exports_EconomicActivity_TextilesMadeUpArticlesSetsWornClothingAndWorn_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,385872400000,dcid:Exports_EconomicActivity_TextilesMadeUpArticlesSetsWornClothingAndWorn,INR,ExportsInUSD
country/IND,2021,1.7872,dcid:Exports_EconomicActivity_TextilesMadeUpArticlesSetsWornClothingAndWorn_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,8.71,dcid:GrowthRate_Exports_EconomicActivity_TextilesMadeUpArticlesSetsWornClothingAndWorn,Percent,ExportsInUSD
country/IND,2020,186135600000,dcid:Exports_EconomicActivity_FootwearGaitersAndTheLikePartsOfSuchArticles,INR,ExportsInUSD
country/IND,2020,0.8385,dcid:Exports_EconomicActivity_FootwearGaitersAndTheLikePartsOfSuchArticles_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,138788700000,dcid:Exports_EconomicActivity_FootwearGaitersAndTheLikePartsOfSuchArticles,INR,ExportsInUSD
country/IND,2021,0.6428,dcid:Exports_EconomicActivity_FootwearGaitersAndTheLikePartsOfSuchArticles_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-25.44,dcid:GrowthRate_Exports_EconomicActivity_FootwearGaitersAndTheLikePartsOfSuchArticles,Percent,ExportsInUSD
country/IND,2020,4261000000,dcid:Exports_EconomicActivity_HeadgearAndPartsThereof,INR,ExportsInUSD
country/IND,2020,0.0192,dcid:Exports_EconomicActivity_HeadgearAndPartsThereof_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,4906400000,dcid:Exports_EconomicActivity_HeadgearAndPartsThereof,INR,ExportsInUSD
country/IND,2021,0.0227,dcid:Exports_EconomicActivity_HeadgearAndPartsThereof_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,15.14,dcid:GrowthRate_Exports_EconomicActivity_HeadgearAndPartsThereof,Percent,ExportsInUSD
country/IND,2020,220000000,dcid:Exports_EconomicActivity_UmbrellasSunUmbrellasWalkingSticksSeatSticksWhips,INR,ExportsInUSD
country/IND,2020,0.001,dcid:Exports_EconomicActivity_UmbrellasSunUmbrellasWalkingSticksSeatSticksWhips_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,209200000,dcid:Exports_EconomicActivity_UmbrellasSunUmbrellasWalkingSticksSeatSticksWhips,INR,ExportsInUSD
country/IND,2021,0.001,dcid:Exports_EconomicActivity_UmbrellasSunUmbrellasWalkingSticksSeatSticksWhips_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-4.92,dcid:GrowthRate_Exports_EconomicActivity_UmbrellasSunUmbrellasWalkingSticksSeatSticksWhips,Percent,ExportsInUSD
country/IND,2020,18491300000,dcid:Exports_EconomicActivity_FeathersAndDownPreparedAndArticlesMadeOfFeatherOr,INR,ExportsInUSD
country/IND,2020,0.0833,dcid:Exports_EconomicActivity_FeathersAndDownPreparedAndArticlesMadeOfFeatherOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,27490300000,dcid:Exports_EconomicActivity_FeathersAndDownPreparedAndArticlesMadeOfFeatherOr,INR,ExportsInUSD
country/IND,2021,0.1273,dcid:Exports_EconomicActivity_FeathersAndDownPreparedAndArticlesMadeOfFeatherOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,48.67,dcid:GrowthRate_Exports_EconomicActivity_FeathersAndDownPreparedAndArticlesMadeOfFeatherOr,Percent,ExportsInUSD
country/IND,2020,119441500000,dcid:Exports_EconomicActivity_StonePlasterCementAsbestosMicaOrSimilarMaterials,INR,ExportsInUSD
country/IND,2020,0.5381,dcid:Exports_EconomicActivity_StonePlasterCementAsbestosMicaOrSimilarMaterials_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,137491400000,dcid:Exports_EconomicActivity_StonePlasterCementAsbestosMicaOrSimilarMaterials,INR,ExportsInUSD
country/IND,2021,0.6368,dcid:Exports_EconomicActivity_StonePlasterCementAsbestosMicaOrSimilarMaterials_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
